Product_Name,Electronics_Stock,Unit_Price,Sales_Volume,Inventory_Value
Panasonic Air Air Purifier (Space Gray) #10948,127.0,76756.4,422.0,9748062.799999999
Sony Ultra Vacuum Cleaner (Arctic Silver) #8965,432.0,37549.6,97.0,16221427.2
Sony Air Dryer (Space Gray) #4645,166.0,63188.51,895.0,10489292.66
Bosch Neo Refrigerator (Jet Black) #3500,376.0,2940.15,797.0,1105496.4000000001
Hitachi Prime Microwave (Pearl White) #6677,33.0,76812.93,433.0,2534826.69
Tefal Turbo Air Conditioner (Jet Black) #6241,113.0,13668.69,533.0,1544561.97
Sharp Elite Dishwasher (Pearl White) #7518,44.0,44742.63,415.0,1968675.72
Sharp Smart Washing Machine (Space Gray) #3783,482.0,22462.86,645.0,10827098.52
Sharp Pro Microwave (Arctic Silver) #7158,31.0,70135.66,695.0,2174205.46
Mitsubishi Air Dryer (Pearl White) #4809,66.0,53861.71,107.0,3554872.86
Sharp Prime Electric Kettle (Midnight Blue) #10428,198.0,26129.43,2.0,5173627.14
Mitsubishi Elite Electric Kettle (Rose Gold) #10524,153.0,72029.67,696.0,11020539.51
Dyson Air Robot Vacuum (Rose Gold) #9599,291.0,58819.37,252.0,17116436.67
Samsung Air QLED TV (Arctic Silver) #2696,352.0,59217.49,691.0,20844556.48
Sony Turbo Microwave (Pearl White) #6685,190.0,57536.19,592.0,10931876.1
Miele Classic Robot Vacuum (Pearl White) #9367,210.0,24004.48,827.0,5040940.8
Mitsubishi Smart Microwave (Rose Gold) #6939,162.0,51123.41,498.0,8281992.420000001
Miele Neo Refrigerator (Pearl White) #3052,55.0,69327.13,204.0,3812992.1500000004
Tefal Prime QLED TV (Arctic Silver) #2776,405.0,46753.43,892.0,18935139.15
Philips Classic Dishwasher (Pearl White) #7560,294.0,8198.51,653.0,2410361.94
Daikin Pro Washing Machine (Jet Black) #4313,68.0,57521.3,595.0,3911448.4000000004
Whirlpool Prime Air Conditioner (Pearl White) #5781,281.0,10890.74,380.0,3060297.94
Panasonic Turbo Robot Vacuum (Midnight Blue) #9538,90.0,18877.62,191.0,1698985.7999999998
Samsung Max Dishwasher (Rose Gold) #7781,95.0,71497.38,484.0,6792251.100000001
LG Neo QLED TV (Jet Black) #2592,311.0,25853.05,640.0,8040298.55
Daikin Elite QLED TV (Arctic Silver) #2723,372.0,16242.38,21.0,6042165.359999999
Philips Elite OLED TV (Pearl White) #1215,226.0,57666.91,516.0,13032721.66
Whirlpool Ultra Dishwasher (Space Gray) #7326,179.0,69703.54,382.0,12476933.659999998
Tefal Pro Robot Vacuum (Pearl White) #9256,300.0,28466.05,541.0,8539815.0
Bosch Max OLED TV (Rose Gold) #1490,224.0,71969.44,521.0,16121154.56
Daikin Prime Electric Kettle (Space Gray) #10133,48.0,31257.12,566.0,1500341.76
Panasonic Max Washing Machine (Arctic Silver) #4483,393.0,11690.44,123.0,4594342.92
LG Pro Air Conditioner (Jet Black) #6102,222.0,44594.2,860.0,9899912.399999999
Miele Smart Air Conditioner (Jet Black) #6187,197.0,44291.77,691.0,8725478.69
Whirlpool Prime Washing Machine (Jet Black) #4431,113.0,33074.0,822.0,3737362.0
Panasonic Air Electric Kettle (Pearl White) #10198,452.0,15418.33,766.0,6969085.16
Sony Elite Vacuum Cleaner (Rose Gold) #8710,495.0,56599.0,810.0,28016505.0
Sharp Classic Microwave (Space Gray) #6513,470.0,75083.11,385.0,35289061.7
Bosch Ultra OLED TV (Space Gray) #1025,168.0,77382.3,134.0,13000226.4
LG Elite Washing Machine (Arctic Silver) #4512,469.0,35513.43,163.0,16655798.67
Xiaomi Pro Refrigerator (Jet Black) #3409,33.0,48807.56,850.0,1610649.48
Sony Prime Washing Machine (Rose Gold) #4270,73.0,21563.74,464.0,1574153.02
Dyson Classic Air Conditioner (Jet Black) #6209,117.0,46136.32,233.0,5397949.44
Whirlpool Pro Robot Vacuum (Jet Black) #9711,322.0,75453.74,418.0,24296104.28
Hitachi Air QLED TV (Jet Black) #2552,475.0,43344.54,781.0,20588656.5
LG Air Electric Kettle (Pearl White) #10197,220.0,16366.72,475.0,3600678.4
Whirlpool Elite Robot Vacuum (Rose Gold) #9621,324.0,73408.4,689.0,23784321.599999998
Samsung Prime Dryer (Pearl White) #4871,103.0,26671.81,66.0,2747196.43
Miele Neo Washing Machine (Jet Black) #4402,496.0,32717.73,32.0,16227994.08
Mitsubishi Ultra Air Conditioner (Space Gray) #5529,310.0,1152.44,501.0,357256.4
Dyson Smart QLED TV (Space Gray) #1979,236.0,73723.03,332.0,17398635.08
Sony Classic Refrigerator (Arctic Silver) #3655,126.0,56308.94,104.0,7094926.44
LG Air Refrigerator (Space Gray) #2847,188.0,25832.69,382.0,4856545.72
Mitsubishi Pro Vacuum Cleaner (Arctic Silver) #8964,35.0,30167.19,767.0,1055851.65
Philips Turbo Robot Vacuum (Space Gray) #9240,324.0,34877.38,947.0,11300271.12
Philips Neo Dishwasher (Arctic Silver) #8145,58.0,1718.56,633.0,99676.48
Xiaomi Neo Vacuum Cleaner (Space Gray) #8299,308.0,63615.17,155.0,19593472.36
Tefal Ultra Microwave (Midnight Blue) #6721,216.0,50404.14,696.0,10887294.24
Philips Elite OLED TV (Rose Gold) #1515,111.0,45495.38,252.0,5049987.18
Sony Air Robot Vacuum (Jet Black) #9745,125.0,54026.72,836.0,6753340.0
LG Air Robot Vacuum (Pearl White) #9297,321.0,17044.74,834.0,5471361.540000001
Hitachi Air QLED TV (Pearl White) #2102,225.0,41731.32,181.0,9389547.0
Tefal Prime Washing Machine (Rose Gold) #4276,425.0,18416.23,460.0,7826897.75
LG Ultra Vacuum Cleaner (Space Gray) #8217,368.0,58849.61,944.0,21656656.48
Xiaomi Max Vacuum Cleaner (Pearl White) #8389,438.0,58274.16,427.0,25524082.080000002
LG Smart Electric Kettle (Space Gray) #10077,219.0,3816.51,6.0,835815.6900000001
Miele Smart Robot Vacuum (Pearl White) #9337,392.0,52654.83,819.0,20640693.36
Tefal Neo Dryer (Midnight Blue) #4996,125.0,75177.12,103.0,9397140.0
Mitsubishi Max OLED TV (Pearl White) #1194,285.0,61388.31,827.0,17495668.349999998
Samsung Elite Air Conditioner (Pearl White) #5711,100.0,78898.93,458.0,7889892.999999999
Daikin Max OLED TV (Jet Black) #1643,3.0,44897.98,531.0,134693.94
Mitsubishi Smart Electric Kettle (Space Gray) #10089,82.0,68025.72,500.0,5578109.04
Sony Turbo Washing Machine (Rose Gold) #4285,423.0,20987.36,858.0,8877653.28
Whirlpool Classic Washing Machine (Midnight Blue) #4116,265.0,68487.61,357.0,18149216.65
Whirlpool Ultra Dishwasher (Pearl White) #7476,39.0,63822.6,310.0,2489081.4
Philips Prime Washing Machine (Arctic Silver) #4575,418.0,8915.75,839.0,3726783.5
Sharp Ultra Electric Kettle (Space Gray) #10023,395.0,6341.11,326.0,2504738.4499999997
Sony Prime Dryer (Jet Black) #5320,15.0,62033.48,435.0,930502.2000000001
LG Neo Air Purifier (Space Gray) #10992,370.0,41070.06,463.0,15195922.2
LG Classic Refrigerator (Midnight Blue) #3207,101.0,21398.4,764.0,2161238.4000000004
Hitachi Air Air Conditioner (Space Gray) #5552,279.0,29181.85,581.0,8141736.149999999
Whirlpool Classic Vacuum Cleaner (Space Gray) #8316,226.0,4880.26,570.0,1102938.76
Daikin Classic Dryer (Space Gray) #4718,443.0,58192.6,457.0,25779321.8
Miele Elite QLED TV (Space Gray) #1972,21.0,77002.74,925.0,1617057.54
Dyson Smart Air Conditioner (Space Gray) #5579,171.0,54291.28,279.0,9283808.879999999
Mitsubishi Classic OLED TV (Jet Black) #1719,305.0,34033.08,960.0,10380089.4
LG Ultra Electric Kettle (Space Gray) #10017,228.0,22652.96,604.0,5164874.88
Philips Pro Microwave (Arctic Silver) #7155,377.0,11702.44,272.0,4411819.88
Bosch Prime Electric Kettle (Midnight Blue) #10430,226.0,32625.81,649.0,7373433.0600000005
Whirlpool Turbo Dryer (Pearl White) #4896,392.0,44407.58,513.0,17407771.36
Daikin Neo Washing Machine (Space Gray) #3803,264.0,70250.69,478.0,18546182.16
Samsung Ultra Refrigerator (Arctic Silver) #3566,84.0,42820.97,272.0,3596961.48
Philips Prime Dryer (Midnight Blue) #5025,380.0,14724.79,370.0,5595420.2
Panasonic Air Microwave (Arctic Silver) #7198,288.0,69071.23,432.0,19892514.24
LG Max OLED TV (Space Gray) #1032,406.0,77912.85,162.0,31632617.1
Miele Air Robot Vacuum (Pearl White) #9307,147.0,62818.9,222.0,9234378.3
Whirlpool Prime Robot Vacuum (Jet Black) #9831,268.0,15330.97,800.0,4108699.96
Sharp Elite Electric Kettle (Arctic Silver) #10818,112.0,64007.5,502.0,7168840.0
Daikin Pro Dryer (Rose Gold) #5063,110.0,31700.86,743.0,3487094.6
Sharp Neo Robot Vacuum (Arctic Silver) #9948,17.0,67698.98,537.0,1150882.66
Philips Turbo Microwave (Space Gray) #6540,77.0,42138.56,265.0,3244669.1199999996
LG Air QLED TV (Arctic Silver) #2697,271.0,65040.37,886.0,17625940.27
LG Neo Washing Machine (Space Gray) #3792,406.0,17345.24,856.0,7042167.44
LG Prime Refrigerator (Midnight Blue) #3222,433.0,33279.72,38.0,14410118.76
Daikin Classic Microwave (Midnight Blue) #6818,165.0,71484.5,438.0,11794942.5
LG Elite Electric Kettle (Jet Black) #10662,414.0,30217.56,31.0,12510069.84
Mitsubishi Pro Dryer (Pearl White) #4764,116.0,9758.09,968.0,1131938.44
Whirlpool Classic Dryer (Pearl White) #4866,373.0,67813.98,877.0,25294614.54
Samsung Prime Dishwasher (Space Gray) #7421,437.0,71984.23,354.0,31457108.509999998
Xiaomi Neo Electric Kettle (Midnight Blue) #10399,83.0,69773.28,37.0,5791182.24
Daikin Smart Robot Vacuum (Arctic Silver) #9938,173.0,17532.24,577.0,3033077.5200000005
Whirlpool Elite Dishwasher (Midnight Blue) #7671,303.0,48613.64,669.0,14729932.92
Daikin Ultra Vacuum Cleaner (Arctic Silver) #8978,56.0,53688.48,358.0,3006554.8800000004
Sharp Pro Dryer (Pearl White) #4758,275.0,15880.63,787.0,4367173.25
Xiaomi Ultra Electric Kettle (Arctic Silver) #10774,348.0,7751.04,934.0,2697361.92
LG Smart Washing Machine (Rose Gold) #4227,160.0,65536.85,239.0,10485896.0
LG Pro Vacuum Cleaner (Jet Black) #8802,142.0,51496.5,900.0,7312503.0
Sharp Ultra Dryer (Midnight Blue) #4923,195.0,3776.08,845.0,736335.6
Dyson Pro Dryer (Midnight Blue) #4904,475.0,55188.75,555.0,26214656.25
Miele Ultra Refrigerator (Rose Gold) #3277,168.0,56183.89,773.0,9438893.52
Sony Elite Dishwasher (Rose Gold) #7810,304.0,27059.76,629.0,8226167.039999999
Tefal Air QLED TV (Rose Gold) #2401,327.0,47909.42,121.0,15666380.34
Dyson Turbo OLED TV (Jet Black) #1739,255.0,47933.47,126.0,12223034.85
Tefal Elite Dryer (Jet Black) #5266,452.0,75923.71,585.0,34317516.92
Tefal Classic Electric Kettle (Arctic Silver) #10861,193.0,25707.71,915.0,4961588.03
LG Pro Vacuum Cleaner (Pearl White) #8352,325.0,11166.74,264.0,3629190.5
Panasonic Ultra Vacuum Cleaner (Midnight Blue) #8518,411.0,17907.61,758.0,7360027.71
Whirlpool Neo Dryer (Pearl White) #4851,232.0,51430.85,911.0,11931957.2
Tefal Smart Robot Vacuum (Rose Gold) #9631,214.0,45237.54,777.0,9680833.56
Tefal Classic Refrigerator (Arctic Silver) #3661,160.0,22717.74,907.0,3634838.4000000004
Xiaomi Air Dishwasher (Pearl White) #7504,82.0,71531.85,88.0,5865611.7
Dyson Air Electric Kettle (Arctic Silver) #10799,78.0,46520.7,667.0,3628614.5999999996
Mitsubishi Elite OLED TV (Jet Black) #1674,54.0,27213.71,378.0,1469540.3399999999
Bosch Air Dishwasher (Arctic Silver) #8105,135.0,5556.83,848.0,750172.05
Sony Elite Dishwasher (Space Gray) #7360,445.0,67032.53,81.0,29829475.849999998
Samsung Neo Dryer (Pearl White) #4841,75.0,78096.27,559.0,5857220.25
Sony Ultra Refrigerator (Space Gray) #2815,56.0,74786.84,958.0,4188063.04
Xiaomi Max Electric Kettle (Rose Gold) #10489,311.0,60923.0,62.0,18947053.0
Daikin Smart Electric Kettle (Arctic Silver) #10838,30.0,33881.33,138.0,1016439.9
Tefal Air Electric Kettle (Pearl White) #10201,297.0,2453.82,469.0,728784.54
Panasonic Pro Air Conditioner (Pearl White) #5653,110.0,35653.58,208.0,3921893.8000000003
Hitachi Turbo Robot Vacuum (Rose Gold) #9692,424.0,41029.19,605.0,17396376.560000002
Sony Pro Refrigerator (Midnight Blue) #3100,262.0,51533.36,951.0,13501740.32
Samsung Elite Vacuum Cleaner (Rose Gold) #8711,183.0,33502.07,920.0,6130878.81
Sharp Ultra QLED TV (Arctic Silver) #2673,272.0,74768.52,705.0,20337037.44
Samsung Pro Refrigerator (Midnight Blue) #3101,3.0,53528.5,408.0,160585.5
Daikin Pro Dryer (Jet Black) #5213,473.0,65306.46,928.0,30889955.58
Daikin Air Dishwasher (Jet Black) #7958,1.0,10147.05,358.0,10147.05
Panasonic Air QLED TV (Jet Black) #2548,332.0,8554.87,708.0,2840216.8400000003
Bosch Neo Electric Kettle (Rose Gold) #10550,31.0,77820.2,845.0,2412426.1999999997
Sharp Ultra Washing Machine (Jet Black) #4323,130.0,74040.9,240.0,9625317.0
Daikin Prime Electric Kettle (Rose Gold) #10583,368.0,32770.52,335.0,12059551.36
Bosch Air OLED TV (Midnight Blue) #1355,369.0,71254.64,180.0,26292962.16
Xiaomi Smart Air Conditioner (Jet Black) #6184,96.0,34415.38,489.0,3303876.4799999995
Tefal Classic QLED TV (Rose Gold) #2461,16.0,29072.75,62.0,465164.0
Dyson Prime Vacuum Cleaner (Midnight Blue) #8624,94.0,64883.43,749.0,6099042.42
Bosch Smart Electric Kettle (Midnight Blue) #10385,284.0,1171.16,332.0,332609.44
Bosch Elite Washing Machine (Rose Gold) #4220,198.0,53487.08,621.0,10590441.84
Xiaomi Max QLED TV (Space Gray) #1939,233.0,18048.15,576.0,4205218.95
LG Air Air Conditioner (Jet Black) #6147,28.0,53498.98,287.0,1497971.4400000002
Daikin Elite Microwave (Rose Gold) #6923,244.0,75726.72,851.0,18477319.68
Sharp Smart Vacuum Cleaner (Jet Black) #8883,403.0,6201.39,652.0,2499160.17
Whirlpool Neo QLED TV (Arctic Silver) #2751,181.0,30894.39,490.0,5591884.59
Panasonic Ultra Electric Kettle (Rose Gold) #10468,483.0,21674.17,197.0,10468624.11
Hitachi Neo Vacuum Cleaner (Midnight Blue) #8597,157.0,28752.31,563.0,4514112.67
LG Prime QLED TV (Arctic Silver) #2772,44.0,67949.14,485.0,2989762.16
Whirlpool Turbo QLED TV (Pearl White) #2196,418.0,55810.91,144.0,23328960.380000003
Panasonic Smart Refrigerator (Space Gray) #2878,259.0,57240.69,774.0,14825338.71
Daikin Classic Refrigerator (Arctic Silver) #3668,255.0,45183.82,212.0,11521874.1
Tefal Ultra Washing Machine (Rose Gold) #4171,229.0,30443.43,812.0,6971545.47
Tefal Elite Refrigerator (Pearl White) #3016,261.0,29652.93,994.0,7739414.73
Bosch Air Refrigerator (Pearl White) #3005,106.0,20390.25,275.0,2161366.5
Hitachi Ultra Robot Vacuum (Pearl White) #9272,218.0,45638.72,247.0,9949240.96
Sharp Turbo Dryer (Pearl White) #4893,210.0,79786.81,454.0,16755230.1
Samsung Neo Air Purifier (Space Gray) #10991,92.0,9527.52,803.0,876531.8400000001
Miele Smart Washing Machine (Rose Gold) #4237,469.0,25889.73,715.0,12142283.37
Mitsubishi Elite Dryer (Arctic Silver) #5424,436.0,8034.0,832.0,3502824.0
Dyson Neo Air Conditioner (Pearl White) #5744,287.0,52933.12,407.0,15191805.440000001
Sharp Prime Refrigerator (Pearl White) #3078,286.0,53275.53,317.0,15236801.58
Mitsubishi Classic Air Conditioner (Jet Black) #6219,450.0,11192.17,508.0,5036476.5
Tefal Neo OLED TV (Midnight Blue) #1396,463.0,14753.34,345.0,6830796.42
Daikin Smart Washing Machine (Space Gray) #3788,22.0,24408.07,292.0,536977.54
Miele Ultra Robot Vacuum (Arctic Silver) #9877,67.0,266.36,149.0,17846.120000000003
Daikin Smart Robot Vacuum (Rose Gold) #9638,180.0,71442.69,964.0,12859684.200000001
Hitachi Ultra Dryer (Rose Gold) #5072,146.0,39352.2,85.0,5745421.199999999
Xiaomi Ultra Microwave (Pearl White) #6574,410.0,5522.22,894.0,2264110.2
Mitsubishi Classic Robot Vacuum (Pearl White) #9369,439.0,25720.85,576.0,11291453.149999999
Miele Air Electric Kettle (Rose Gold) #10507,370.0,996.76,911.0,368801.2
Sony Classic Air Conditioner (Arctic Silver) #6355,461.0,22017.35,608.0,10149998.35
Panasonic Max Vacuum Cleaner (Space Gray) #8233,89.0,17623.91,676.0,1568527.99
Panasonic Max Electric Kettle (Rose Gold) #10483,443.0,32246.21,46.0,14285071.03
Bosch Elite Dishwasher (Rose Gold) #7820,186.0,6868.36,449.0,1277514.96
Dyson Ultra QLED TV (Jet Black) #2519,307.0,31879.91,687.0,9787132.37
Tefal Neo Robot Vacuum (Space Gray) #9196,131.0,38066.07,477.0,4986655.17
Daikin Ultra QLED TV (Rose Gold) #2378,475.0,30100.28,900.0,14297633.0
LG Prime Microwave (Pearl White) #6672,66.0,10115.92,683.0,667650.72
Panasonic Prime QLED TV (Space Gray) #2023,332.0,25110.55,752.0,8336702.6
Hitachi Max Refrigerator (Arctic Silver) #3587,368.0,51505.82,919.0,18954141.76
Hitachi Turbo Dishwasher (Jet Black) #8042,428.0,18900.03,523.0,8089212.84
Whirlpool Elite Microwave (Pearl White) #6621,66.0,7119.11,285.0,469861.25999999995
LG Turbo Vacuum Cleaner (Midnight Blue) #8637,34.0,1006.99,445.0,34237.66
Daikin Air Air Conditioner (Rose Gold) #6008,399.0,30954.36,290.0,12350789.64
Hitachi Pro Washing Machine (Pearl White) #3857,479.0,48158.15,298.0,23067753.85
Dyson Pro Robot Vacuum (Pearl White) #9254,95.0,39887.83,580.0,3789343.85
Whirlpool Elite Microwave (Midnight Blue) #6771,349.0,65721.12,473.0,22936670.88
Hitachi Turbo Microwave (Midnight Blue) #6842,96.0,3361.55,607.0,322708.80000000005
LG Smart Vacuum Cleaner (Arctic Silver) #9027,229.0,48796.98,207.0,11174508.42
Miele Prime Microwave (Midnight Blue) #6832,62.0,57784.15,749.0,3582617.3000000003
Xiaomi Prime QLED TV (Jet Black) #2629,162.0,16592.71,357.0,2688019.02
Daikin Smart Air Conditioner (Midnight Blue) #5888,238.0,44690.32,873.0,10636296.16
Whirlpool Ultra Air Conditioner (Space Gray) #5526,63.0,50915.37,754.0,3207668.31
Daikin Elite Washing Machine (Arctic Silver) #4523,325.0,16014.94,999.0,5204855.5
Xiaomi Air Microwave (Rose Gold) #6904,325.0,71565.15,691.0,23258673.749999996
Whirlpool Prime Vacuum Cleaner (Rose Gold) #8781,311.0,50087.27,589.0,15577140.969999999
Hitachi Pro Dryer (Space Gray) #4607,428.0,15324.06,976.0,6558697.68
Daikin Classic Electric Kettle (Midnight Blue) #10418,256.0,66282.67,415.0,16968363.52
Sony Prime Air Conditioner (Jet Black) #6220,143.0,9430.26,570.0,1348527.18
Xiaomi Smart OLED TV (Pearl White) #1234,77.0,25969.0,860.0,1999613.0
Sony Classic Vacuum Cleaner (Rose Gold) #8755,398.0,61291.36,477.0,24393961.28
Samsung Air Dryer (Pearl White) #4796,465.0,52353.25,888.0,24344261.25
Sharp Elite Dryer (Rose Gold) #5118,405.0,68925.04,119.0,27914641.2
Panasonic Ultra Dishwasher (Space Gray) #7318,132.0,7802.95,430.0,1029989.4
Tefal Air Air Conditioner (Rose Gold) #6001,371.0,56929.29,273.0,21120766.59
Philips Air Dryer (Pearl White) #4800,151.0,31817.72,959.0,4804475.72
Xiaomi Pro Vacuum Cleaner (Jet Black) #8809,40.0,74992.88,223.0,2999715.2
Mitsubishi Turbo Dryer (Pearl White) #4899,121.0,11638.09,93.0,1408208.8900000001
Mitsubishi Elite Air Conditioner (Rose Gold) #6024,452.0,1972.11,238.0,891393.72
Daikin Turbo Refrigerator (Space Gray) #2948,70.0,62172.7,23.0,4352089.0
Samsung Elite Dishwasher (Space Gray) #7361,290.0,57517.89,138.0,16680188.1
Philips Ultra OLED TV (Rose Gold) #1470,89.0,49881.0,649.0,4439409.0
Mitsubishi Max Air Purifier (Space Gray) #10944,22.0,77653.0,686.0,1708366.0
Miele Max Washing Machine (Arctic Silver) #4492,363.0,24237.04,770.0,8798045.52
Samsung Neo Microwave (Jet Black) #7091,292.0,7215.39,306.0,2106893.88
Samsung Prime Refrigerator (Arctic Silver) #3671,429.0,20667.47,605.0,8866344.63
Philips Air Electric Kettle (Arctic Silver) #10800,429.0,45615.88,224.0,19569212.52
Dyson Prime Refrigerator (Midnight Blue) #3224,81.0,4407.09,651.0,356974.29000000004
Whirlpool Air QLED TV (Pearl White) #2106,9.0,66098.26,6.0,594884.34
Daikin Smart Refrigerator (Midnight Blue) #3188,367.0,18033.33,813.0,6618232.11
Sharp Elite OLED TV (Arctic Silver) #1818,487.0,47429.05,646.0,23097947.35
Tefal Ultra Microwave (Pearl White) #6571,311.0,66592.45,919.0,20710251.95
Sharp Ultra Air Conditioner (Space Gray) #5523,197.0,35445.72,837.0,6982806.84
Panasonic Neo Microwave (Midnight Blue) #6793,12.0,70172.63,7.0,842071.56
Tefal Smart Electric Kettle (Midnight Blue) #10381,370.0,45477.79,196.0,16826782.3
Philips Smart Robot Vacuum (Jet Black) #9780,86.0,1105.84,861.0,95102.23999999999
Dyson Classic Vacuum Cleaner (Pearl White) #8459,80.0,75031.1,353.0,6002488.0
Mitsubishi Elite Refrigerator (Arctic Silver) #3624,71.0,11692.76,741.0,830185.96
Mitsubishi Max Dishwasher (Arctic Silver) #8094,122.0,5117.73,67.0,624363.0599999999
LG Neo Electric Kettle (Midnight Blue) #10392,379.0,71365.66,362.0,27047585.14
Samsung Ultra Air Purifier (Space Gray) #10916,474.0,70270.29,169.0,33308117.459999997
Mitsubishi Classic Electric Kettle (Space Gray) #10119,195.0,74015.24,562.0,14432971.8
Panasonic Turbo OLED TV (Arctic Silver) #1888,42.0,55788.29,140.0,2343108.18
Hitachi Max Refrigerator (Jet Black) #3437,423.0,38526.11,16.0,16296544.53
Whirlpool Air Microwave (Jet Black) #7056,152.0,76499.16,978.0,11627872.32
Mitsubishi Pro Dishwasher (Arctic Silver) #8064,217.0,78558.11,21.0,17047109.87
Hitachi Elite OLED TV (Arctic Silver) #1817,492.0,21829.0,437.0,10739868.0
Xiaomi Smart Robot Vacuum (Arctic Silver) #9934,60.0,54876.86,564.0,3292611.6
Xiaomi Classic Washing Machine (Jet Black) #4414,268.0,21300.04,624.0,5708410.720000001
Hitachi Air Dishwasher (Space Gray) #7352,122.0,11800.12,918.0,1439614.6400000001
Samsung Neo Refrigerator (Rose Gold) #3341,165.0,74418.57,669.0,12279064.05
Mitsubishi Ultra Electric Kettle (Space Gray) #10029,226.0,394.15,658.0,89077.9
LG Ultra Washing Machine (Rose Gold) #4167,165.0,46178.01,942.0,7619371.65
Xiaomi Pro Refrigerator (Space Gray) #2809,445.0,56265.06,537.0,25037951.7
Bosch Smart Vacuum Cleaner (Arctic Silver) #9035,44.0,55052.05,808.0,2422290.2
Dyson Elite QLED TV (Midnight Blue) #2264,354.0,76893.68,942.0,27220362.72
Samsung Turbo Air Conditioner (Rose Gold) #6086,166.0,8361.58,176.0,1388022.28
Sony Smart Electric Kettle (Jet Black) #10675,238.0,77914.41,375.0,18543629.580000002
Sony Turbo Microwave (Midnight Blue) #6835,19.0,8076.67,140.0,153456.73
